Customer ID,Name,City,Purchase Amount,Purchase Date,Product Category,Payment Method,Rating
7011,Customer_7011,New York,4582.87,2022-10-20 02:00:00,Clothing,Credit Card,2.0
7012,Customer_7012,New York,4806.03,2022-10-20 03:00:00,Books,PayPal,2.0
7013,Customer_7013,Houston,1926.5,2022-10-20 04:00:00,Electronics,Cash,1.0
7014,Customer_7014,New York,4840.37,2022-10-20 05:00:00,Home,Cash,2.0
7015,Customer_7015,Houston,3411.03,2022-10-20 06:00:00,Home,Cash,5.0
7016,Customer_7016,Houston,3299.3,2022-10-20 07:00:00,Electronics,Cash,1.0
7017,Customer_7017,Phoenix,3006.34,2022-10-20 08:00:00,Clothing,Cash,1.0
7018,Customer_7018,Phoenix,4143.9,2022-10-20 09:00:00,Clothing,Cash,3.0
7019,Customer_7019,Los Angeles,3826.37,2022-10-20 10:00:00,Books,Credit Card,1.0
7020,Customer_7020,Phoenix,4595.87,2022-10-20 11:00:00,Clothing,Cash,3.0
7021,Customer_7021,Los Angeles,4686.13,2022-10-20 12:00:00,Electronics,Cash,2.0
7022,Customer_7022,Phoenix,915.67,2022-10-20 13:00:00,Clothing,Credit Card,5.0
7023,Customer_7023,Houston,2468.8,2022-10-20 14:00:00,Electronics,PayPal,3.0
7024,Customer_7024,New York,773.98,2022-10-20 15:00:00,Home,Cash,2.0
7025,Customer_7025,Chicago,1090.06,2022-10-20 16:00:00,Electronics,PayPal,4.0
7026,Customer_7026,New York,274.11,2022-10-20 17:00:00,Home,Credit Card,5.0
7027,Customer_7027,New York,3079.62,2022-10-20 18:00:00,Electronics,Cash,3.0
7028,Customer_7028,Phoenix,1072.11,2022-10-20 19:00:00,Books,Credit Card,5.0
7029,Customer_7029,New York,1283.86,2022-10-20 20:00:00,Books,Credit Card,1.0
7030,Customer_7030,Phoenix,3668.21,2022-10-20 21:00:00,Home,Credit Card,2.0
7031,Customer_7031,New York,610.01,2022-10-20 22:00:00,Books,PayPal,3.0
7032,Customer_7032,Chicago,2930.22,2022-10-20 23:00:00,Electronics,Credit Card,5.0
7033,Customer_7033,New York,2693.72,2022-10-21 00:00:00,Books,Credit Card,1.0
7034,Customer_7034,Phoenix,3748.53,2022-10-21 01:00:00,Clothing,Credit Card,2.0
7035,Customer_7035,Chicago,1045.57,2022-10-21 02:00:00,Home,Credit Card,3.0
7036,Customer_7036,Houston,1229.11,2022-10-21 03:00:00,Home,Cash,2.0
7037,Customer_7037,Phoenix,1873.61,2022-10-21 04:00:00,Home,Credit Card,4.0
7038,Customer_7038,Los Angeles,2537.72,2022-10-21 05:00:00,Home,Cash,1.0
7039,Customer_7039,Houston,1018.8,2022-10-21 06:00:00,Home,PayPal,4.0
7040,Customer_7040,Chicago,3835.14,2022-10-21 07:00:00,Home,Cash,3.0
7041,Customer_7041,New York,3247.5,2022-10-21 08:00:00,Clothing,PayPal,3.0
7042,Customer_7042,Phoenix,4776.62,2022-10-21 09:00:00,Clothing,Credit Card,3.0
7043,Customer_7043,Houston,1276.74,2022-10-21 10:00:00,Electronics,Cash,3.0
7044,Customer_7044,Los Angeles,2681.78,2022-10-21 11:00:00,Electronics,Cash,5.0
7045,Customer_7045,New York,2145.01,2022-10-21 12:00:00,Clothing,Cash,4.0
7046,Customer_7046,Phoenix,1356.78,2022-10-21 13:00:00,Electronics,Cash,2.0
7047,Customer_7047,Houston,4408.73,2022-10-21 14:00:00,Electronics,PayPal,5.0
7048,Customer_7048,Houston,1572.82,2022-10-21 15:00:00,Electronics,Cash,3.0
7049,Customer_7049,Los Angeles,3642.34,2022-10-21 16:00:00,Books,Cash,4.0
7050,Customer_7050,Chicago,2554.57,2022-10-21 17:00:00,Books,Cash,1.0
7051,Customer_7051,Chicago,1687.47,2022-10-21 18:00:00,Books,PayPal,2.0
7052,Customer_7052,Los Angeles,1243.93,2022-10-21 19:00:00,Books,Credit Card,4.0
7053,Customer_7053,Houston,4258.19,2022-10-21 20:00:00,Electronics,Credit Card,1.0
7054,Customer_7054,Houston,3983.93,2022-10-21 21:00:00,Home,Cash,2.0
7055,Customer_7055,Phoenix,4854.62,2022-10-21 22:00:00,Home,Credit Card,2.0
7056,Customer_7056,Los Angeles,4476.79,2022-10-21 23:00:00,Electronics,Credit Card,4.0
7057,Customer_7057,Houston,2906.44,2022-10-22 00:00:00,Books,Credit Card,5.0
7058,Customer_7058,New York,4083.64,2022-10-22 01:00:00,Books,Cash,5.0
7059,Customer_7059,Houston,623.98,2022-10-22 02:00:00,Books,Credit Card,5.0
7060,Customer_7060,Los Angeles,2787.23,2022-10-22 03:00:00,Electronics,Credit Card,1.0
7061,Customer_7061,Los Angeles,4526.8,2022-10-22 04:00:00,Books,Cash,1.0
7062,Customer_7062,Los Angeles,2784.4,2022-10-22 05:00:00,Clothing,Cash,4.0
7063,Customer_7063,Phoenix,2563.83,2022-10-22 06:00:00,Books,PayPal,5.0
7064,Customer_7064,Chicago,4440.45,2022-10-22 07:00:00,Electronics,Cash,3.0
7065,Customer_7065,Chicago,2049.91,2022-10-22 08:00:00,Electronics,Credit Card,3.0
7066,Customer_7066,Los Angeles,2819.86,2022-10-22 09:00:00,Clothing,PayPal,1.0
7067,Customer_7067,Chicago,1579.74,2022-10-22 10:00:00,Home,Cash,1.0
7068,Customer_7068,Houston,1312.26,2022-10-22 11:00:00,Books,PayPal,5.0
7069,Customer_7069,Phoenix,2292.11,2022-10-22 12:00:00,Clothing,PayPal,5.0
7070,Customer_7070,Chicago,3533.89,2022-10-22 13:00:00,Books,Credit Card,5.0
7071,Customer_7071,Chicago,2100.63,2022-10-22 14:00:00,Electronics,Credit Card,
7072,Customer_7072,New York,826.64,2022-10-22 15:00:00,Electronics,Credit Card,4.0
7073,Customer_7073,New York,3800.17,2022-10-22 16:00:00,Books,Credit Card,4.0
7074,Customer_7074,Phoenix,4609.79,2022-10-22 17:00:00,Clothing,Credit Card,
7075,Customer_7075,Phoenix,2705.94,2022-10-22 18:00:00,Clothing,Cash,4.0
7076,Customer_7076,Chicago,3968.67,2022-10-22 19:00:00,Clothing,Credit Card,4.0
7077,Customer_7077,Houston,1778.36,2022-10-22 20:00:00,Clothing,Cash,3.0
7078,Customer_7078,Houston,495.41,2022-10-22 21:00:00,Clothing,PayPal,1.0
7079,Customer_7079,New York,3781.15,2022-10-22 22:00:00,Clothing,PayPal,3.0
7080,Customer_7080,Houston,2533.31,2022-10-22 23:00:00,Electronics,Cash,5.0
7081,Customer_7081,Phoenix,4590.67,2022-10-23 00:00:00,Home,PayPal,1.0
7082,Customer_7082,Los Angeles,4270.46,2022-10-23 01:00:00,Home,Cash,2.0
7083,Customer_7083,Los Angeles,1023.69,2022-10-23 02:00:00,Electronics,PayPal,5.0
7084,Customer_7084,New York,3725.37,2022-10-23 03:00:00,Clothing,PayPal,2.0
7085,Customer_7085,Phoenix,4145.04,2022-10-23 04:00:00,Home,Credit Card,2.0
7086,Customer_7086,Houston,1687.25,2022-10-23 05:00:00,Clothing,Credit Card,2.0
7087,Customer_7087,Los Angeles,807.71,2022-10-23 06:00:00,Electronics,Cash,4.0
7088,Customer_7088,New York,1056.22,2022-10-23 07:00:00,Home,Cash,4.0
7089,Customer_7089,Chicago,3132.65,2022-10-23 08:00:00,Electronics,Credit Card,2.0
7090,Customer_7090,New York,723.98,2022-10-23 09:00:00,Clothing,PayPal,4.0
7091,Customer_7091,Chicago,3821.57,2022-10-23 10:00:00,Electronics,Credit Card,
7092,Customer_7092,New York,964.99,2022-10-23 11:00:00,Books,Credit Card,2.0
7093,Customer_7093,New York,2750.6,2022-10-23 12:00:00,Electronics,Credit Card,
7094,Customer_7094,New York,1603.02,2022-10-23 13:00:00,Clothing,Cash,4.0
7095,Customer_7095,Phoenix,4078.75,2022-10-23 14:00:00,Books,Cash,2.0
7096,Customer_7096,Los Angeles,705.21,2022-10-23 15:00:00,Home,PayPal,4.0
7097,Customer_7097,New York,1391.29,2022-10-23 16:00:00,Clothing,Credit Card,3.0
7098,Customer_7098,Houston,4917.14,2022-10-23 17:00:00,Electronics,PayPal,4.0
7099,Customer_7099,New York,2577.05,2022-10-23 18:00:00,Books,PayPal,2.0
7100,Customer_7100,Houston,2475.59,2022-10-23 19:00:00,Clothing,Credit Card,2.0
7101,Customer_7101,New York,843.9,2022-10-23 20:00:00,Electronics,PayPal,5.0
7102,Customer_7102,Phoenix,1325.1,2022-10-23 21:00:00,Home,Credit Card,3.0
7103,Customer_7103,Chicago,3235.23,2022-10-23 22:00:00,Electronics,Cash,2.0
7104,Customer_7104,Phoenix,3495.57,2022-10-23 23:00:00,Books,Cash,1.0
7105,Customer_7105,Los Angeles,851.02,2022-10-24 00:00:00,Clothing,Cash,4.0
7106,Customer_7106,Chicago,4557.75,2022-10-24 01:00:00,Home,PayPal,2.0
7107,Customer_7107,Houston,3250.64,2022-10-24 02:00:00,Home,Cash,2.0
7108,Customer_7108,Los Angeles,979.65,2022-10-24 03:00:00,Electronics,PayPal,2.0
7109,Customer_7109,New York,3141.45,2022-10-24 04:00:00,Clothing,PayPal,2.0
7110,Customer_7110,Houston,323.02,2022-10-24 05:00:00,Books,Cash,3.0
7111,Customer_7111,Los Angeles,1278.02,2022-10-24 06:00:00,Clothing,Cash,5.0
7112,Customer_7112,Los Angeles,2362.0,2022-10-24 07:00:00,Home,PayPal,4.0
7113,Customer_7113,Los Angeles,2896.42,2022-10-24 08:00:00,Electronics,Credit Card,5.0
7114,Customer_7114,New York,1632.21,2022-10-24 09:00:00,Clothing,Credit Card,1.0
7115,Customer_7115,Chicago,4034.06,2022-10-24 10:00:00,Home,PayPal,2.0
7116,Customer_7116,New York,4249.57,2022-10-24 11:00:00,Home,PayPal,2.0
7117,Customer_7117,Chicago,1034.17,2022-10-24 12:00:00,Electronics,PayPal,2.0
7118,Customer_7118,Houston,1360.32,2022-10-24 13:00:00,Clothing,PayPal,2.0
7119,Customer_7119,Phoenix,3394.49,2022-10-24 14:00:00,Home,Cash,4.0
7120,Customer_7120,Los Angeles,1968.29,2022-10-24 15:00:00,Clothing,Credit Card,4.0
7121,Customer_7121,Houston,891.98,2022-10-24 16:00:00,Books,Credit Card,1.0
7122,Customer_7122,Chicago,3106.38,2022-10-24 17:00:00,Books,PayPal,2.0
7123,Customer_7123,,1899.26,2022-10-24 18:00:00,Books,PayPal,3.0
7124,Customer_7124,Chicago,1276.83,2022-10-24 19:00:00,Home,Credit Card,3.0
7125,Customer_7125,Houston,1244.82,2022-10-24 20:00:00,Home,Cash,
7126,Customer_7126,Houston,2308.16,2022-10-24 21:00:00,Electronics,Credit Card,2.0
7127,Customer_7127,Houston,1977.2,2022-10-24 22:00:00,Electronics,Credit Card,2.0
7128,Customer_7128,Chicago,235.17,2022-10-24 23:00:00,Clothing,Cash,5.0
7129,Customer_7129,Phoenix,2033.08,2022-10-25 00:00:00,Clothing,Cash,3.0
7130,Customer_7130,New York,3003.68,2022-10-25 01:00:00,Home,Cash,3.0
7131,Customer_7131,Los Angeles,2274.43,2022-10-25 02:00:00,Electronics,Cash,2.0
7132,Customer_7132,Phoenix,1115.96,2022-10-25 03:00:00,Clothing,Cash,3.0
7133,Customer_7133,Los Angeles,3464.08,2022-10-25 04:00:00,Clothing,Credit Card,5.0
7134,Customer_7134,New York,4270.69,2022-10-25 05:00:00,Books,PayPal,3.0
7135,Customer_7135,Houston,3348.11,2022-10-25 06:00:00,Clothing,Cash,1.0
7136,Customer_7136,New York,810.53,2022-10-25 07:00:00,Home,PayPal,3.0
7137,Customer_7137,Chicago,3182.74,2022-10-25 08:00:00,Electronics,Cash,1.0
7138,Customer_7138,New York,4776.91,2022-10-25 09:00:00,Clothing,PayPal,5.0
7139,Customer_7139,Phoenix,4184.08,2022-10-25 10:00:00,Home,PayPal,3.0
7140,Customer_7140,Houston,3203.03,2022-10-25 11:00:00,Electronics,Cash,2.0
7141,Customer_7141,New York,121.86,2022-10-25 12:00:00,Home,Cash,5.0
7142,Customer_7142,Houston,2911.02,2022-10-25 13:00:00,Clothing,Cash,4.0
7143,Customer_7143,Houston,4705.57,2022-10-25 14:00:00,Electronics,Credit Card,2.0
7144,Customer_7144,New York,545.72,2022-10-25 15:00:00,Electronics,Credit Card,2.0
7145,Customer_7145,Houston,1185.63,2022-10-25 16:00:00,Home,PayPal,3.0
7146,Customer_7146,Los Angeles,4021.31,2022-10-25 17:00:00,Clothing,Credit Card,3.0
7147,Customer_7147,Los Angeles,1316.61,2022-10-25 18:00:00,Books,PayPal,2.0
7148,Customer_7148,Phoenix,3205.22,2022-10-25 19:00:00,Electronics,Cash,4.0
7149,Customer_7149,Phoenix,2403.85,2022-10-25 20:00:00,Home,Cash,1.0
7150,Customer_7150,Los Angeles,1043.4,2022-10-25 21:00:00,Clothing,Cash,3.0
7151,Customer_7151,Phoenix,2274.75,2022-10-25 22:00:00,Clothing,Credit Card,5.0
7152,Customer_7152,Los Angeles,826.16,2022-10-25 23:00:00,Electronics,Credit Card,2.0
7153,Customer_7153,Chicago,2775.18,2022-10-26 00:00:00,Books,Cash,2.0
7154,Customer_7154,New York,1564.2,2022-10-26 01:00:00,Clothing,Credit Card,5.0
7155,Customer_7155,Phoenix,461.86,2022-10-26 02:00:00,Electronics,Cash,2.0
7156,Customer_7156,Chicago,619.11,2022-10-26 03:00:00,Clothing,Cash,4.0
7157,Customer_7157,New York,1906.1,2022-10-26 04:00:00,Books,Credit Card,1.0
7158,Customer_7158,Chicago,617.12,2022-10-26 05:00:00,Books,Cash,5.0
7159,Customer_7159,Houston,2441.51,2022-10-26 06:00:00,Home,PayPal,1.0
7160,Customer_7160,Los Angeles,1608.02,2022-10-26 07:00:00,Home,Credit Card,5.0
7161,Customer_7161,New York,954.71,2022-10-26 08:00:00,Home,Cash,3.0
7162,Customer_7162,Phoenix,1470.95,2022-10-26 09:00:00,Books,Cash,1.0
7163,Customer_7163,Phoenix,1308.34,2022-10-26 10:00:00,Books,PayPal,1.0
7164,Customer_7164,Los Angeles,454.8,2022-10-26 11:00:00,Books,PayPal,4.0
7165,Customer_7165,Chicago,4002.37,2022-10-26 12:00:00,Books,Credit Card,3.0
7166,Customer_7166,Chicago,2474.53,2022-10-26 13:00:00,Electronics,Credit Card,3.0
7167,Customer_7167,Los Angeles,3100.21,2022-10-26 14:00:00,Home,Cash,3.0
7168,Customer_7168,Los Angeles,4660.48,2022-10-26 15:00:00,Clothing,Credit Card,2.0
7169,Customer_7169,New York,2232.98,2022-10-26 16:00:00,Clothing,Credit Card,2.0
7170,Customer_7170,New York,609.48,2022-10-26 17:00:00,Clothing,PayPal,4.0
7171,Customer_7171,Chicago,905.29,2022-10-26 18:00:00,Books,Credit Card,4.0
7172,Customer_7172,Chicago,4897.43,2022-10-26 19:00:00,Books,Credit Card,5.0
7173,Customer_7173,Houston,703.26,2022-10-26 20:00:00,Books,PayPal,2.0
7174,Customer_7174,New York,580.03,2022-10-26 21:00:00,Clothing,Cash,2.0
7175,Customer_7175,Phoenix,1540.31,2022-10-26 22:00:00,Home,Credit Card,2.0
7176,Customer_7176,Chicago,3390.22,2022-10-26 23:00:00,Home,PayPal,4.0
7177,Customer_7177,Phoenix,1720.15,2022-10-27 00:00:00,Home,Credit Card,4.0
7178,Customer_7178,Houston,486.05,2022-10-27 01:00:00,Clothing,PayPal,3.0
7179,Customer_7179,Houston,1677.18,2022-10-27 02:00:00,Electronics,PayPal,3.0
7180,Customer_7180,Phoenix,2192.05,2022-10-27 03:00:00,Clothing,PayPal,3.0
7181,Customer_7181,New York,2762.13,2022-10-27 04:00:00,Clothing,Credit Card,2.0
7182,Customer_7182,Los Angeles,3043.13,2022-10-27 05:00:00,Books,Cash,5.0
7183,Customer_7183,New York,2499.73,2022-10-27 06:00:00,Clothing,PayPal,4.0
7184,Customer_7184,Los Angeles,372.87,2022-10-27 07:00:00,Electronics,PayPal,1.0
7185,Customer_7185,Houston,3155.97,2022-10-27 08:00:00,Electronics,PayPal,5.0
7186,Customer_7186,Houston,4684.49,2022-10-27 09:00:00,Clothing,Credit Card,1.0
7187,Customer_7187,Chicago,4620.9,2022-10-27 10:00:00,Home,Cash,4.0
7188,Customer_7188,Chicago,3783.3,2022-10-27 11:00:00,Home,Cash,3.0
7189,Customer_7189,Phoenix,4017.66,2022-10-27 12:00:00,Electronics,PayPal,5.0
7190,Customer_7190,Phoenix,3939.17,2022-10-27 13:00:00,Clothing,Credit Card,4.0
7191,Customer_7191,New York,1013.17,2022-10-27 14:00:00,Home,PayPal,2.0
7192,Customer_7192,Phoenix,4005.85,2022-10-27 15:00:00,Electronics,Credit Card,5.0
7193,Customer_7193,Houston,3547.23,2022-10-27 16:00:00,Electronics,Credit Card,3.0
7194,Customer_7194,Chicago,1280.63,2022-10-27 17:00:00,Electronics,Cash,5.0
7195,Customer_7195,Houston,4383.2,2022-10-27 18:00:00,Clothing,Cash,3.0
7196,Customer_7196,Los Angeles,3961.04,2022-10-27 19:00:00,Home,Credit Card,4.0
7197,Customer_7197,Houston,136.1,2022-10-27 20:00:00,Clothing,PayPal,4.0
7198,Customer_7198,Los Angeles,550.56,2022-10-27 21:00:00,Electronics,PayPal,
7199,Customer_7199,Houston,4137.23,2022-10-27 22:00:00,Books,Credit Card,4.0
7200,Customer_7200,Houston,4088.9,2022-10-27 23:00:00,Books,Cash,4.0
7201,Customer_7201,New York,647.17,2022-10-28 00:00:00,Electronics,Credit Card,4.0
7202,Customer_7202,Chicago,4288.59,2022-10-28 01:00:00,Clothing,Credit Card,4.0
7203,Customer_7203,New York,1197.74,2022-10-28 02:00:00,Electronics,Cash,1.0
7204,Customer_7204,Phoenix,3970.95,2022-10-28 03:00:00,Books,PayPal,4.0
7205,Customer_7205,Los Angeles,833.24,2022-10-28 04:00:00,Home,Credit Card,2.0
7206,Customer_7206,Los Angeles,107.68,2022-10-28 05:00:00,Books,Credit Card,2.0
7207,Customer_7207,Los Angeles,1348.14,2022-10-28 06:00:00,Clothing,Cash,3.0
7208,Customer_7208,Los Angeles,4916.67,2022-10-28 07:00:00,Clothing,Credit Card,4.0
7209,Customer_7209,Phoenix,3600.95,2022-10-28 08:00:00,Electronics,PayPal,2.0
7210,Customer_7210,Los Angeles,657.93,2022-10-28 09:00:00,Home,Credit Card,1.0
7211,Customer_7211,Los Angeles,3584.84,2022-10-28 10:00:00,Clothing,Credit Card,2.0
7212,Customer_7212,Chicago,3430.0,2022-10-28 11:00:00,Home,Credit Card,4.0
7213,Customer_7213,Houston,3258.92,2022-10-28 12:00:00,Electronics,Cash,1.0
7214,Customer_7214,Los Angeles,284.23,2022-10-28 13:00:00,Clothing,Cash,3.0
7215,Customer_7215,Phoenix,1629.68,2022-10-28 14:00:00,Electronics,Cash,2.0
7216,Customer_7216,Houston,3373.55,2022-10-28 15:00:00,Books,Cash,
7217,Customer_7217,Houston,3896.5,2022-10-28 16:00:00,Electronics,Cash,4.0
7218,Customer_7218,New York,3631.2,2022-10-28 17:00:00,Electronics,PayPal,3.0
7219,Customer_7219,New York,1472.26,2022-10-28 18:00:00,Books,PayPal,5.0
7220,Customer_7220,New York,1958.15,2022-10-28 19:00:00,Clothing,PayPal,4.0
7221,Customer_7221,New York,4997.98,2022-10-28 20:00:00,Books,Cash,4.0
7222,Customer_7222,Phoenix,4021.29,2022-10-28 21:00:00,Electronics,Credit Card,4.0
7223,Customer_7223,Chicago,1148.42,2022-10-28 22:00:00,Home,Credit Card,3.0
7224,Customer_7224,Los Angeles,1444.51,2022-10-28 23:00:00,Clothing,PayPal,5.0
7225,Customer_7225,New York,2456.38,2022-10-29 00:00:00,Electronics,Cash,3.0
7226,Customer_7226,Chicago,1997.55,2022-10-29 01:00:00,Clothing,Credit Card,4.0
7227,Customer_7227,Los Angeles,2621.34,2022-10-29 02:00:00,Books,Credit Card,3.0
7228,Customer_7228,Houston,3396.05,2022-10-29 03:00:00,Clothing,PayPal,4.0
7229,Customer_7229,New York,4974.15,2022-10-29 04:00:00,Books,PayPal,5.0
7230,Customer_7230,Phoenix,4075.45,2022-10-29 05:00:00,Clothing,Cash,4.0
7231,Customer_7231,Chicago,1677.37,2022-10-29 06:00:00,Books,Credit Card,5.0
7232,Customer_7232,Phoenix,1046.03,2022-10-29 07:00:00,Clothing,Cash,1.0
7233,Customer_7233,New York,4598.93,2022-10-29 08:00:00,Home,Credit Card,4.0
7234,Customer_7234,Phoenix,130.05,2022-10-29 09:00:00,Clothing,PayPal,3.0
7235,Customer_7235,Phoenix,4550.75,2022-10-29 10:00:00,Books,Credit Card,2.0
7236,Customer_7236,New York,2779.21,2022-10-29 11:00:00,Home,Cash,5.0
7237,Customer_7237,Los Angeles,3810.39,2022-10-29 12:00:00,Books,PayPal,1.0
7238,Customer_7238,New York,2776.4,2022-10-29 13:00:00,Home,Cash,3.0
7239,Customer_7239,Chicago,3097.78,2022-10-29 14:00:00,Clothing,Cash,5.0
7240,Customer_7240,Phoenix,4299.75,2022-10-29 15:00:00,Home,Credit Card,3.0
7241,Customer_7241,Los Angeles,2763.01,2022-10-29 16:00:00,Clothing,Cash,2.0
7242,Customer_7242,Los Angeles,3480.37,2022-10-29 17:00:00,Home,Credit Card,2.0
7243,Customer_7243,Houston,3981.49,2022-10-29 18:00:00,Clothing,Credit Card,5.0
7244,Customer_7244,Phoenix,4476.14,2022-10-29 19:00:00,Electronics,PayPal,2.0
7245,Customer_7245,Chicago,2661.35,2022-10-29 20:00:00,Home,Credit Card,2.0
7246,Customer_7246,Los Angeles,4708.06,2022-10-29 21:00:00,Clothing,Credit Card,4.0
7247,Customer_7247,Phoenix,823.17,2022-10-29 22:00:00,Clothing,Credit Card,4.0
7248,Customer_7248,New York,3022.0,2022-10-29 23:00:00,Home,Cash,3.0
7249,Customer_7249,Chicago,1348.75,2022-10-30 00:00:00,Home,Credit Card,3.0
7250,Customer_7250,Phoenix,3441.46,2022-10-30 01:00:00,Clothing,Cash,2.0
7251,Customer_7251,Houston,4541.08,2022-10-30 02:00:00,Electronics,Credit Card,5.0
7252,Customer_7252,New York,651.53,2022-10-30 03:00:00,Books,PayPal,5.0
7253,Customer_7253,Chicago,3121.45,2022-10-30 04:00:00,Books,Cash,3.0
7254,Customer_7254,Los Angeles,4574.25,2022-10-30 05:00:00,Electronics,Cash,4.0
7255,Customer_7255,Houston,4278.0,2022-10-30 06:00:00,Home,PayPal,4.0
7256,Customer_7256,Los Angeles,1217.74,2022-10-30 07:00:00,Home,PayPal,3.0
7257,Customer_7257,New York,477.38,2022-10-30 08:00:00,Books,PayPal,3.0
7258,Customer_7258,New York,3851.55,2022-10-30 09:00:00,Electronics,PayPal,4.0
7259,Customer_7259,New York,3843.03,2022-10-30 10:00:00,Clothing,PayPal,1.0
7260,Customer_7260,Los Angeles,3547.21,2022-10-30 11:00:00,Home,Cash,1.0
7261,Customer_7261,Phoenix,237.86,2022-10-30 12:00:00,Home,PayPal,1.0
7262,Customer_7262,Chicago,1162.05,2022-10-30 13:00:00,Books,PayPal,2.0
7263,Customer_7263,Los Angeles,2893.29,2022-10-30 14:00:00,Clothing,Credit Card,2.0
7264,Customer_7264,New York,4565.03,2022-10-30 15:00:00,Books,Credit Card,4.0
7265,Customer_7265,Chicago,3352.93,2022-10-30 16:00:00,Electronics,Credit Card,3.0
7266,Customer_7266,New York,167.21,2022-10-30 17:00:00,Books,Credit Card,1.0
7267,Customer_7267,Houston,3988.45,2022-10-30 18:00:00,Books,Cash,3.0
7268,Customer_7268,Phoenix,1586.36,2022-10-30 19:00:00,Home,Cash,2.0
7269,Customer_7269,Phoenix,2714.62,2022-10-30 20:00:00,Books,PayPal,4.0
7270,Customer_7270,Los Angeles,1493.2,2022-10-30 21:00:00,Home,Cash,5.0
7271,Customer_7271,New York,3438.98,2022-10-30 22:00:00,Books,Cash,3.0
7272,Customer_7272,Chicago,2544.37,2022-10-30 23:00:00,Home,Credit Card,4.0
7273,Customer_7273,Phoenix,1666.48,2022-10-31 00:00:00,Electronics,PayPal,3.0
7274,Customer_7274,Phoenix,4734.51,2022-10-31 01:00:00,Clothing,PayPal,3.0
7275,Customer_7275,Chicago,3259.41,2022-10-31 02:00:00,Books,Cash,4.0
7276,Customer_7276,Chicago,4064.05,2022-10-31 03:00:00,Books,Credit Card,4.0
7277,Customer_7277,Houston,4002.22,2022-10-31 04:00:00,Home,Credit Card,2.0
7278,Customer_7278,Chicago,3129.73,2022-10-31 05:00:00,Home,Credit Card,3.0
7279,Customer_7279,Los Angeles,2384.41,2022-10-31 06:00:00,Electronics,Credit Card,5.0
7280,Customer_7280,New York,2918.05,2022-10-31 07:00:00,Clothing,PayPal,2.0
7281,Customer_7281,Phoenix,4202.69,2022-10-31 08:00:00,Clothing,Credit Card,5.0
7282,Customer_7282,Phoenix,3215.17,2022-10-31 09:00:00,Home,Credit Card,5.0
7283,Customer_7283,Houston,1733.63,2022-10-31 10:00:00,Electronics,PayPal,3.0
7284,Customer_7284,Los Angeles,1089.23,2022-10-31 11:00:00,Clothing,Cash,3.0
7285,Customer_7285,Houston,1630.44,2022-10-31 12:00:00,Electronics,Credit Card,5.0
7286,Customer_7286,Los Angeles,4182.53,2022-10-31 13:00:00,Books,PayPal,2.0
7287,Customer_7287,Chicago,2610.67,2022-10-31 14:00:00,Books,Cash,3.0
7288,Customer_7288,Los Angeles,3895.16,2022-10-31 15:00:00,Home,Cash,3.0
7289,Customer_7289,New York,4229.14,2022-10-31 16:00:00,Home,Credit Card,3.0
7290,Customer_7290,Phoenix,1244.83,2022-10-31 17:00:00,Home,Cash,3.0
7291,Customer_7291,Chicago,105.59,2022-10-31 18:00:00,Books,Cash,4.0
7292,Customer_7292,Phoenix,4477.18,2022-10-31 19:00:00,Electronics,PayPal,1.0
7293,Customer_7293,Chicago,2775.09,2022-10-31 20:00:00,Electronics,Credit Card,2.0
7294,Customer_7294,Chicago,3444.3,2022-10-31 21:00:00,Home,PayPal,4.0
7295,Customer_7295,Chicago,4106.82,2022-10-31 22:00:00,Clothing,Credit Card,1.0
7296,Customer_7296,Chicago,2055.97,2022-10-31 23:00:00,Books,PayPal,3.0
7297,Customer_7297,Phoenix,2775.41,2022-11-01 00:00:00,Home,Credit Card,1.0
7298,Customer_7298,Houston,2982.76,2022-11-01 01:00:00,Home,Credit Card,4.0
7299,Customer_7299,Los Angeles,3251.66,2022-11-01 02:00:00,Electronics,Credit Card,2.0
7300,Customer_7300,Los Angeles,2366.5,2022-11-01 03:00:00,Books,Credit Card,3.0
7301,Customer_7301,Chicago,248.55,2022-11-01 04:00:00,Home,Credit Card,1.0
7302,Customer_7302,Phoenix,4336.71,2022-11-01 05:00:00,Electronics,PayPal,4.0
7303,Customer_7303,Houston,4747.84,2022-11-01 06:00:00,Electronics,Credit Card,1.0
7304,Customer_7304,Phoenix,4326.01,2022-11-01 07:00:00,Books,Credit Card,2.0
7305,Customer_7305,Phoenix,,2022-11-01 08:00:00,Books,PayPal,5.0
7306,Customer_7306,New York,1805.54,2022-11-01 09:00:00,Books,PayPal,3.0
7307,Customer_7307,Chicago,4493.0,2022-11-01 10:00:00,Electronics,Credit Card,4.0
7308,Customer_7308,Houston,4689.42,2022-11-01 11:00:00,Home,Credit Card,3.0
7309,Customer_7309,Chicago,1739.1,2022-11-01 12:00:00,Books,Cash,3.0
7310,Customer_7310,Phoenix,4649.73,2022-11-01 13:00:00,Books,Credit Card,2.0
7311,Customer_7311,New York,4980.23,2022-11-01 14:00:00,Clothing,Credit Card,5.0
7312,Customer_7312,New York,4703.28,2022-11-01 15:00:00,Home,PayPal,3.0
7313,Customer_7313,Los Angeles,4885.6,2022-11-01 16:00:00,Electronics,Credit Card,4.0
7314,Customer_7314,Houston,1315.63,2022-11-01 17:00:00,Home,Credit Card,2.0
